Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1404_brier,0_1404_san,1404_2808_brier,1404_2808_san,2808_4212_brier,2808_4212_san,4212_5616_brier,4212_5616_san,5616_7021_brier,5616_7021_san,7021_8425_brier,7021_8425_san,8425_9829_brier,8425_9829_san,9829_11233_brier,9829_11233_san,11233_12637_brier,11233_12637_san,12637_14042_brier,12637_14042_san,acc,brier,san
Qwen/Qwen1.5-4B,Qwen1.5,4.0,2.4,57.6,0.565235196,0.484641638,0.715793667,0.662194159,0.472731898,0.522365428,0.688785439,0.262195122,alibaba,202402.0,0.5526278308,rllab,,,,0.31150196822471304,0.9975331930768081,0.36362677300380036,0.9977186582014229,0.3237751855825763,0.9976399863154756,0.34167285382819823,0.9977856824745442,0.30498606256304256,0.9976749572372422,0.32836375299503395,0.9973672235431713,0.3460448751755555,0.997479953047943,0.39209715439951554,0.9975274246424771,0.47906336098394187,0.9971363721683499,0.5215477786344569,0.996856831162538,0.5526278307933343,0.3712739584425223,0.997471998827361
Qwen/Qwen1.5-1.8B,Qwen1.5,1.8,2.4,25.92,0.467083853,0.37883959,0.614220275,0.602999211,0.394278142,0.3358605,0.643824663,0.182926829,alibaba,202402.0,0.4600484262,rllab,,,,0.4063852994388997,0.9968809574060029,0.4208175002686348,0.9969627784601732,0.4052992383260958,0.9968600816568146,0.42500751639077067,0.996917946464967,0.3914774125667326,0.99664050786152,0.4034028164436953,0.9965834788854941,0.42825162266503974,0.9966792999678897,0.45437471400383245,0.9963230881531571,0.5274293312587132,0.9961128165662206,0.5622832918806658,0.9962677685556736,0.4600484261501211,0.44247777497634055,0.9966228483650071
Qwen/Qwen1.5-0.5B,Qwen1.5,0.5,2.4,7.2,0.393533408,0.314846416,0.490539733,0.572217837,0.382992684,0.163002274,0.575621493,0.115853659,alibaba,202402.0,0.3886198547,rllab,,,,0.44760228577082634,0.995218891046034,0.49496230472754393,0.9958827627349228,0.47817473416676365,0.9958013950852677,0.4878221082517633,0.9961038439930631,0.46088628952885563,0.9960853863027584,0.4824780554068541,0.9956514488099463,0.4930108902215456,0.9955167026653078,0.525308225314497,0.9949669471784677,0.5458401399473221,0.9946563967171802,0.5749553351954365,0.994469752558608,0.38861985472154964,0.49910671692371505,0.9954353302361088
Qwen/Qwen-72B,Qwen,72.0,3.0,1296.0,0.773737575,0.651877133,0.85939056,0.824782952,0.601910952,0.704321456,0.828731413,0.37195122,alibaba,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen/Qwen-14B,Qwen,14.0,3.0,252.0,0.677042803,0.582764505,0.839872535,0.767955801,0.494329446,0.589840788,0.791508524,0.353658537,alibaba,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen/Qwen-7B,Qwen,7.0,2.4,100.8,0.598387921,0.513651877,0.784704242,0.72691397,0.477859305,0.449583017,0.734576728,0.317073171,alibaba,202308.0,0.5828941746,rllab,,,,0.2997115876738741,0.9975927354413546,0.3466120800745364,0.9977642561511267,0.31503445777323835,0.9978671779968469,0.3123700320461025,0.9978130349080443,0.28076667349543794,0.9978051574458597,0.30337886558393556,0.9977094060731303,0.3363457662911156,0.9976956212687161,0.3885137657335285,0.997554534257869,0.4471900290893564,0.9974698678953582,0.48614666510451915,0.9969363025583253,0.5828941746190002,0.3516115286313892,0.9976207737808997
mistralai/Mistral-7B-v0.1,Mistral,7.3,,,0.641644838,0.599829352,0.833100976,0.786108919,0.421531711,0.370735406,0.781857102,0.274390244,mistral,202309.0,0.62590799,rllab,,,,0.22541219337889887,0.9946078782928681,0.29521122020513074,0.9940037236399757,0.2640362718862264,0.9946648918701857,0.28134547103645396,0.9942110353638178,0.25316455166019114,0.9943949332955319,0.2756955010733503,0.9934524226602064,0.3000975827618673,0.9935569684805854,0.3816941094215679,0.9928494272739146,0.4397775588727521,0.9927573101399481,0.4963944314195938,0.9933970162002383,0.62590799031477,0.32129050868482967,0.9937895758782651
mistralai/Mixtral-8x7B-v0.1,Mixtral,45.0,,,0.718783933,0.663822526,0.864568811,0.816890292,0.46805433,0.576194086,0.800190967,0.335365854,mistral,202312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-ai/Yi-6B,Yi,6.0,3.0,108.0,0.641070914,0.555460751,0.765684127,0.741910024,0.419616075,0.121304018,0.723879126,0.158536585,01-ai,202311.0,0.6344537815,bdsrc,,,,0.25352283627151306,0.991048456711955,0.307477016475983,0.9920893744555018,0.2768203953849756,0.9919990895284069,0.2853304376262229,0.9920867517365286,0.25158209950543853,0.992114281744401,0.26971927273425494,0.9917115948909593,0.2933348607852988,0.9918836252054669,0.3578710618688414,0.9916548665589261,0.4006853135863562,0.9907705313118548,0.42796271230140986,0.9905646881681324,0.634453781512605,0.3124344949433408,0.9915922900190868
01-ai/Yi-34B,Yi,34.0,3.0,612.0,0.763515673,0.645904437,0.856901016,0.830307814,0.562308393,0.506444276,0.795640491,0.268292683,01-ai,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google/gemma-7b,Gemma,7.0,6.0,252.0,0.660274573,0.610921502,0.824736108,0.784530387,0.449054884,0.527672479,0.783899856,0.335365854,google,202402.0,0.6509756445,bdsrc,,,,0.23548316396614072,0.9959260052991467,0.28378100973570686,0.9964221418013947,0.2533461925990343,0.996502070813898,0.2919405150446624,0.9966902465129392,0.2494353308551127,0.9965998519655972,0.2514367628345884,0.9964569786993436,0.288852765363326,0.9961024824557148,0.3619122749943085,0.9958210276076616,0.3711142848451316,0.9955745768387961,0.45939701971309865,0.9953241057576528,0.6509756444950862,0.30467701734524555,0.9961419231421267
google/gemma-2b,Gemma,2.0,6.0,72.0,0.417731464,0.483788396,0.71768572,0.662983425,0.330844343,0.169067475,0.709318357,0.231707317,google,202402.0,0.4119071357,bdsrc,,,,0.47444846536309065,0.9958306030340588,0.4688714283172734,0.99577498748913,0.4617589382172898,0.9960947064921258,0.4792014316956764,0.9961640306044762,0.47016848012926726,0.9960272015713028,0.4880969598587513,0.9957345465884314,0.5109872843508911,0.9959156429499704,0.5281999084664313,0.9958699472910514,0.5434480918270419,0.9955081254632044,0.5536737691332754,0.9946723595634691,0.4119071357356502,0.4978874748313102,0.9957591567890205
tiiuae/falcon-180B,Falcon,180.0,3.5,3780.0,0.695866104,0.691979522,0.88886676,0.868981847,0.451569509,0.459438969,0.844553352,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-40b,Falcon,40.0,1.0,240.0,0.569797005,0.619453925,0.852818164,0.812943962,0.417169225,0.214556482,0.784630576,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-7b,Falcon,7.0,1.5,63.0,0.277854702,0.478668942,0.781318462,0.723756906,0.342638255,0.046247157,0.717572363,,tiiuae,202309.0,0.2707591511,bdsrc,,,,0.544465664926666,0.9947920472232812,0.533527177150353,0.9946447217028924,0.5398930103871645,0.9948173495628045,0.526984340106062,0.9950128785072585,0.5463076939899747,0.9946765145805272,0.555945456608696,0.9946100893657581,0.5593912127209267,0.9944423883434433,0.563205450277846,0.9942176231093139,0.5908106127633915,0.9938686523061203,0.6481005645696969,0.9942646140341356,0.27075915111807436,0.5608682943949441,0.9945346787404444
tiiuae/falcon-rw-1b,Falcon,1.0,0.35,2.1,0.252803188,0.350682594,0.635630353,0.620363062,0.35955599,0.005307051,0.535498701,,tiiuae,202307.0,0.2507477567,bdsrc,,,,0.5667307441360288,0.9889171868073877,0.5442126342283301,0.9896860497285184,0.5451823276840155,0.989938746247809,0.5419367403341996,0.9898304727774127,0.5582536593950448,0.9899358855643461,0.5628637855496258,0.9897634899878467,0.5710545738749062,0.9894400732414506,0.5827172625759154,0.9887823210323226,0.6040862799386506,0.9881491177017535,0.6456202677424108,0.9875983620552685,0.2507477567298106,0.5722700536014735,0.9892041082659097
microsoft/phi-2,Phi,2.7,1.4,22.68,0.579202667,0.610068259,0.749153555,0.73480663,0.442368784,0.549658832,0.526666391,0.493902439,miscrosoft,202306.0,0.5694345535,bdsrc,,,,0.2968511583582181,0.9966412175229477,0.34329500319725303,0.9972622130293896,0.31018114073300046,0.9972780117683329,0.32241154503562963,0.9974851359773884,0.293435491354244,0.9971964509802271,0.3106213503105397,0.997068962734397,0.34117172502338555,0.9967230649814719,0.4050935881502434,0.9968468806398031,0.46597915067303297,0.9962890873422486,0.5285270725395063,0.9956093264703608,0.5694345534824099,0.3617637335842796,0.9968399728819544
microsoft/phi-1_5,Phi,1.3,0.15,1.17,0.438864678,0.529010239,0.637920733,0.722178374,0.408899386,0.124336619,0.511112784,0.341463415,miscrosoft,202306.0,0.4246546076,bdsrc,,,,0.3921067746491946,0.9957689369166012,0.4304302051094193,0.9966186306926417,0.3932935480747067,0.9966051950833762,0.40206405692689795,0.9963991337327776,0.4015162384330245,0.9965415609841958,0.4382651943573162,0.9954920121396887,0.47931881049721553,0.9963184391727984,0.5170239283907254,0.9956230920504859,0.5714617567939464,0.9952703449266799,0.6234900602868247,0.9936490653558975,0.4246546076057542,0.46490383788062645,0.9958285366577223
EleutherAI/pythia-1b-deduped,Pythia,1.0,0.3,1.8,0.242710646,0.290955631,0.496514639,0.535911602,0.389393782,0.011372252,0.56099166,0.042682927,EleutherAI,202302.0,0.2493946731,bdsrc,,,,0.5166745927765818,0.9819256415721376,0.5414535001004628,0.9837537888617751,0.5409769996287824,0.9834871313456537,0.5389689102684299,0.9845424196979865,0.5582823916526071,0.9842328806503551,0.5694212111419844,0.9837458697499338,0.5879140147410152,0.9833341383211123,0.5989807178758199,0.9820046406920898,0.601388315508086,0.980815607352457,0.6667840651564362,0.979443200502944,0.24939467312348668,0.5720902329954854,0.9827284050420987
EleutherAI/pythia-410m-deduped,Pythia,0.41,0.3,0.738,0.259888196,0.248293515,0.412865963,0.543804262,0.409475786,0.0030326,0.536312165,0.012195122,EleutherAI,202302.0,0.2551630822,bdsrc,,,,0.4507914741093879,0.9666816828681418,0.5071557248267685,0.9687988963720776,0.5392924350628542,0.9702409312727466,0.5651825683999686,0.9686174780306668,0.572716338830552,0.969100971353195,0.5908104745395232,0.9678440182923003,0.595737711935676,0.9667584792781998,0.606881795155916,0.9647912752744802,0.6388088232827899,0.9628352353296706,0.7172302770805241,0.9611223781315126,0.2551630821820253,0.5784702356945205,0.9666789113672176
EleutherAI/pythia-6.9b-deduped,Pythia,6.9,0.3,12.42,0.264809441,0.412969283,0.670483967,0.640883978,0.351945849,0.016679303,0.652470454,0.085365854,EleutherAI,202302.0,0.2605754166,bdsrc,,,,0.54077946366158,0.9964985629559594,0.5463772554955325,0.9963904462360671,0.5501609371448816,0.9969413283936533,0.5580548773666284,0.9967516417742672,0.5575699872397898,0.9967840061702173,0.5583662322053858,0.9966827020563117,0.5576505905820656,0.9964532171969271,0.5576575962167736,0.9962178093202495,0.5794300637059668,0.995513055914964,0.6219483053276645,0.9952069037078835,0.2605754166073209,0.5628033707487033,0.9963439177340745
EleutherAI/pythia-2.8b-deduped,Pythia,2.8,0.3,5.04,0.267846374,0.362627986,0.60655248,0.602209945,0.355597823,0.008339651,0.639989047,0.048780488,EleutherAI,202302.0,0.2663438257,bdsrc,,,,0.536445503043022,0.9919342250878939,0.5541732096011366,0.991306367589372,0.5535273633050513,0.9917921282902038,0.5412212074942944,0.9916109576178924,0.5529358000187323,0.9920811711502214,0.5549002405239749,0.9920288456902321,0.5649714400300017,0.9914755124142268,0.5751965364549586,0.9906288810063041,0.5820680450147542,0.9906282685568623,0.6207618529904366,0.9894234434872533,0.26634382566585957,0.5636234283089249,0.9912909033659608
EleutherAI/pythia-12b-deduped,Pythia,12.0,0.3,21.6,0.256306029,0.413822526,0.702648875,0.664561957,0.329988729,0.014404852,0.682420515,0.115853659,EleutherAI,202302.0,0.2617148554,bdsrc,,,,0.5664034901442727,0.9956824563176546,0.5545369472375417,0.9956241485462555,0.5515832512770732,0.9955243538201508,0.5470362289756618,0.9955581496579987,0.5534913858024025,0.9954449475577882,0.5548796620125123,0.9949453372903622,0.5609791744813835,0.9950302058687172,0.565237811474818,0.9951798907189645,0.5774429290563281,0.9947883484047937,0.605380170616719,0.9947825636872379,0.2617148554336989,0.5636993467647838,0.9952560199214183
EleutherAI/pythia-70m-deduped,Pythia,0.07,0.3,0.126,0.25260507,0.210750853,0.271659032,0.496448303,0.475143855,0.0,0.510099914,0.0,EleutherAI,202302.0,0.2573707449,bdsrc,,,,0.5291163677947394,0.5924747334371819,0.6583981977523822,0.6074887446820381,0.7008073146020456,0.5809170652148993,0.7413676796510278,0.5766067604033231,0.7655535111708502,0.5578106534246986,0.7907682272862918,0.5458278567349664,0.7931640149855557,0.5475069888075841,0.7905805272144306,0.5685633073486834,0.7969246082113788,0.5900809462890982,0.8433975686007492,0.6207965553189434,0.2573707449081327,0.741016841427584,0.5788088561445223
EleutherAI/pythia-1.4b-deduped,Pythia,1.4,0.3,2.52,0.255554967,0.326791809,0.549591715,0.573007103,0.386584645,0.008339651,0.594062854,0.042682927,EleutherAI,202302.0,0.2502492522,bdsrc,,,,0.49712045334151966,0.9884265694085164,0.5087506382217323,0.9908565446125873,0.5302510781643309,0.9910309254393882,0.5618767817337901,0.9915412417153981,0.5689740424202874,0.9911623833974768,0.5771635680968016,0.990453700490855,0.5790199599672904,0.9896686216374206,0.5852372280561821,0.988596686061768,0.6236743541764337,0.9877994020549202,0.6801136866117511,0.9868975148459476,0.2502492522432702,0.5712257742485729,0.9896432715985524
EleutherAI/pythia-160m-deduped,Pythia,0.16,0.3,0.288,0.24860575,0.240614334,0.313881697,0.513812155,0.443404464,0.00227445,0.523599803,0.0,EleutherAI,202302.0,0.2527417747,bdsrc,,,,0.35397841643748557,0.8856198253594384,0.47336296848699017,0.8844434629595498,0.5316560311992596,0.8734167461687555,0.5450547263246626,0.8775045363118715,0.6184695522871804,0.8630257586527146,0.6521209229474734,0.8584604003442533,0.7029817040979144,0.8559936613975793,0.7449158665289446,0.8654673058334402,0.7955526353590245,0.870221520938015,0.8866295718248122,0.8916457890952225,0.2527417746759721,0.6304896270045129,0.8725805780844003
bigscience/bloom-560m,BLOOM,0.56,0.341,1.14576,0.242154121,0.247440273,0.371539534,0.519337017,0.424442817,0.0030326,0.578551515,0.006097561,bigscience(huggingface),202207.0,0.2444096283,rllab,,,,0.3625988365595332,0.9489506341286751,0.4623554000211749,0.9529106167572297,0.524656310731472,0.9511578091326928,0.5810409183527612,0.9490390439596553,0.6036087878815897,0.9464055961779426,0.6302362555741648,0.9459693275076085,0.6512348279664956,0.9459813411663532,0.6784631945877285,0.945420126811014,0.7167443315835722,0.9446462435302424,0.816454200262973,0.9496354019312608,0.2444096282580829,0.602754587962706,0.9480116153757456
bigscience/bloom-1b1,BLOOM,1.1,0.341,2.2506,0.267021483,0.283276451,0.427803226,0.55011839,0.41797167,0.00227445,0.609512962,0.0,bigscience(huggingface),202207.0,0.2658453212,rllab,,,,0.4566146654340756,0.9869610742745024,0.5033165614222764,0.9869206083794515,0.5242525555803149,0.9885281902645153,0.5439511028600904,0.9880388346528142,0.5574819548608055,0.9888991301669999,0.5637047991994089,0.9885135650582676,0.5896544335733223,0.9877694690767216,0.603986905125146,0.9867597880519976,0.6551233990375068,0.9865487221606508,0.7166768730590286,0.9842351066659999,0.2658453211793192,0.5714856688535362,0.9873173420057324
bigscience/bloom-3b,BLOOM,3.0,0.341,6.138,0.265925092,0.357508532,0.543716391,0.576164167,0.40572463,0.015163002,0.664767416,0.018292683,bigscience(huggingface),202207.0,0.2593647629,rllab,,,,0.510586966924701,0.980015588132131,0.5568768492526021,0.9785105877618621,0.5484486265750153,0.9809248932963589,0.548894030388936,0.9797930235007392,0.5628291415721971,0.9809210684093385,0.5766236942753732,0.9807382919308603,0.5916106283121061,0.9795069133426199,0.6023884852569973,0.9779941816365709,0.5962857572363016,0.977258211633263,0.611922484886985,0.9770889667762069,0.2593647628542943,0.5706490491980499,0.9792751341638453
bigscience/bloom-7b1,BLOOM,7.1,0.341,14.5266,0.262462224,0.411262799,0.619996017,0.6543015,0.388978422,0.013646702,0.697719119,0.048780488,bigscience(huggingface),202207.0,0.2629967241,rllab,,,,0.5329001571615425,0.9908052441353868,0.5281065794203825,0.9892652022393349,0.5429465688305585,0.9891927554176911,0.5452322946401861,0.98915236868497,0.5568601582262847,0.9891455427552022,0.5618424422919562,0.9888831481511633,0.5724244492979693,0.9888705330875753,0.5875344296852695,0.9890486128225928,0.6019919547762944,0.9892151376008239,0.6485211661810226,0.9899424096027538,0.26299672411337416,0.5678409843927245,0.9893521227792906
bigscience/bloom,BLOOM,176.0,0.366,386.496,0.308540091,0.504266212,0.764090819,0.720599842,0.397596228,0.06899166,0.735544419,0.12195122,bigscience(huggingface),202207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EleutherAI/gpt-neox-20b,GPT-Neo/J,20.0,0.472,56.64,0.250025953,0.457337884,0.734515037,0.689029203,0.31613146,0.054586808,0.716280975,0.12804878,EleutherAI,202103.0,0.2487537388,bdsrc,,,,0.5672089450870085,0.9948060542638678,0.5552403513457344,0.9947656988812555,0.5516822720105294,0.9947028323422916,0.5395938333135188,0.9948820177051632,0.556489244097993,0.9948883353577854,0.562096432607261,0.9947632208376085,0.5693701054000332,0.9945927378918888,0.579019300287831,0.9945213555173955,0.5846034886023008,0.9941423760796065,0.5933236782964406,0.99345338097501,0.24875373878364906,0.5658640531971867,0.9945517467275564
EleutherAI/gpt-neo-2.7B,GPT-Neo/J,2.7,0.42,6.804,0.264539788,0.333617747,0.562437761,0.600631413,0.397779599,0.012888552,0.573989469,0.067073171,EleutherAI,202103.0,0.2656316764,bdsrc,,,,0.5356928079254745,0.9856333047681806,0.5643015342779041,0.9860593420004844,0.5549402874713838,0.9856241016409492,0.5487191624501269,0.9860488018120234,0.5583802445408922,0.985632419062603,0.56081891403326,0.9846959805455417,0.5734649182944013,0.9843158503120312,0.5843810541815886,0.9845595233254898,0.5705010992371463,0.9844302387986139,0.6126283462966323,0.9843699013168605,0.2656316763993733,0.566385560337426,0.985136927018273
EleutherAI/gpt-neo-1.3B,GPT-Neo/J,1.3,0.38,2.964,0.248216555,0.312286689,0.484664409,0.569060773,0.39629306,0.004548901,0.561091098,0.036585366,EleutherAI,202103.0,0.2445520581,bdsrc,,,,0.49188892916965105,0.9849170368779776,0.5337694627264776,0.9866157111263569,0.5426744578504836,0.9867133263430766,0.5479675928949632,0.9870891044616301,0.566680476122405,0.9866541116418374,0.5806174225997565,0.9859366941741227,0.5843319133729321,0.985220548848948,0.5925947777447599,0.9848260735946299,0.621441102003833,0.9837460773256378,0.6733431638368385,0.9828177933908491,0.24455205811138014,0.5735375500985797,0.985453545557272
EleutherAI/gpt-neo-125m,GPT-Neo/J,0.125,0.3,0.225,0.259703914,0.229522184,0.302628958,0.517758485,0.455761631,0.0030326,0.502213531,0.006097561,EleutherAI,202103.0,0.2579404643,bdsrc,,,,0.34754439099453854,0.9297746362390693,0.45481989268563544,0.9417688871208976,0.5260982455760874,0.9362252149440374,0.5923982816886191,0.9358601848690863,0.609189020810418,0.9283442122113471,0.640168403715013,0.9257891709220696,0.6570525779974493,0.9263115162336972,0.6701314307212475,0.9282983586564169,0.7439894383693209,0.9263266247060625,0.8199019109622013,0.9232311810335397,0.2579404643213217,0.6061448010421998,0.930192371247093
EleutherAI/gpt-j-6b,GPT-Neo/J,6.05,0.402,14.5926,0.267839994,0.413822526,0.675363473,0.659826361,0.359624729,0.029567854,0.681077656,0.115853659,EleutherAI,202103.0,0.2693348526,bdsrc,,,,0.541329635447078,0.9903058037246715,0.5462152189792522,0.9912758505821285,0.5521659894940861,0.9917355796471622,0.5608711844976586,0.992569515488834,0.5613539617228153,0.99259357582824,0.5647345913416414,0.9923675149501485,0.5658995916839958,0.9915381207094645,0.5708058636123697,0.990933817800072,0.5805831084366349,0.9897940764651245,0.5954255525573875,0.9875337009207964,0.2693348525851018,0.5639405280720325,0.9910646130226841
facebook/opt-6.7b,OPT,6.7,0.18,7.236,0.245674066,0.391638225,0.686616212,0.659826361,0.351221498,0.009855951,0.594269081,0.006097561,meta,202205.0,0.2483264492,bdsrc,,,,0.5226727552868476,0.9886963453356101,0.5229257493704649,0.9893470906683964,0.5380768671735623,0.9900105642637089,0.5465974464079115,0.9899667495174824,0.5603799776540903,0.9894579534111873,0.5651394496618233,0.9887226014261499,0.5774631729104969,0.9877848688680063,0.5940296913904276,0.9868937240932496,0.607510447170069,0.986614255407991,0.6688765002856791,0.9852465656548516,0.2483264492237573,0.570373509823613,0.9882739405710718
