Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1004_brier,0_1004_san,1004_2008_brier,1004_2008_san,2008_3012_brier,2008_3012_san,3012_4016_brier,3012_4016_san,4016_5021_brier,4016_5021_san,5021_6025_brier,5021_6025_san,6025_7029_brier,6025_7029_san,7029_8033_brier,7029_8033_san,8033_9037_brier,8033_9037_san,9037_10042_brier,9037_10042_san,acc,brier,san
Qwen/Qwen1.5-7B,Qwen1.5,7.0,4.0,168.0,0.619700217,0.541808874,0.785102569,0.712707182,0.51082277,0.53525398,0.752361398,0.347560976,alibaba,202402.0,0.604828372,rllab,,,,9.095632700511812e-13,5.929528970207989e-05,1.0421656124114954e-05,0.00020838329213297433,0.0035468999123254587,2.5391834094360022e-05,0.012263368426939942,7.837763287192067e-06,0.050373812743631056,3.129514440075144e-05,0.26036518136028014,6.668002827569018e-06,0.7563305482726229,9.17451133611485e-06,0.9861021515029522,9.93266938507613e-06,0.9999920813409104,5.5720435483485266e-05,0.9999999999933062,3.1686752334708136e-06,0.5781716789484167,0.4069220052662394,4.168189127407292e-05
Qwen/Qwen1.5-4B,Qwen1.5,4.0,2.4,57.6,0.565235196,0.484641638,0.715793667,0.662194159,0.472731898,0.522365428,0.688785439,0.262195122,alibaba,202402.0,0.5526278308,rllab,,,,7.634678515625943e-11,6.46819906190077e-05,5.7844928695271114e-05,8.30139618093032e-05,0.005279008236454243,9.170497526362084e-06,0.024320724636609933,3.458932801528485e-06,0.12719110892438953,7.051440993640844e-06,0.5229285364295956,2.8101023021783873e-06,0.915218716972828,2.434534830736923e-06,0.997236816944716,2.11801306234552e-05,0.9999988610530839,0.0001687870404347417,0.9999999999981058,1.8872086762524108e-06,0.5241983668591914,0.45924394899248644,3.644121515926551e-05
Qwen/Qwen1.5-1.8B,Qwen1.5,1.8,2.4,25.92,0.467083853,0.37883959,0.614220275,0.602999211,0.394278142,0.3358605,0.643824663,0.182926829,alibaba,202402.0,0.4600484262,rllab,,,,2.801420326021017e-12,5.097885127185597e-05,0.0008949642102926939,0.00010931653453183699,0.01301608201349561,4.277542273747378e-06,0.0843993106461514,1.2132424869024313e-06,0.3714899693134668,3.0546754710477847e-06,0.8116040239155554,1.1618733998247602e-06,0.9687185523009242,3.4545486046264493e-06,0.9990698420789362,1.8391544645090408e-05,0.9999986598740018,0.00011727082151783207,0.9999999999998509,4.4889790415529716e-07,0.458972316271659,0.524951171075705,3.095103662703872e-05
Qwen/Qwen1.5-0.5B,Qwen1.5,0.5,2.4,7.2,0.393533408,0.314846416,0.490539733,0.572217837,0.382992684,0.163002274,0.575621493,0.115853659,alibaba,202402.0,0.3886198547,rllab,,,,4.488122148954451e-10,3.5590066780062406e-05,0.0013830636347657835,3.267328174424134e-05,0.041846994795293774,2.949063822801628e-06,0.2934382479581038,7.138796627777899e-07,0.76520489985938,2.4511979881779072e-06,0.9347977321736434,1.0661367313462779e-06,0.9804804776232673,1.610825640560108e-06,0.9976671796852062,1.8122659997872283e-05,0.9999998816108709,3.709533199802056e-05,0.9999999999999762,5.352527193543906e-07,0.3824935271858196,0.6015378367457009,1.327842205977522e-05
Qwen/Qwen-72B,Qwen,72.0,3.0,1296.0,0.773737575,0.651877133,0.85939056,0.824782952,0.601910952,0.704321456,0.828731413,0.37195122,alibaba,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen/Qwen-14B,Qwen,14.0,3.0,252.0,0.677042803,0.582764505,0.839872535,0.767955801,0.494329446,0.589840788,0.791508524,0.353658537,alibaba,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen/Qwen-7B,Qwen,7.0,2.4,100.8,0.598387921,0.513651877,0.784704242,0.72691397,0.477859305,0.449583017,0.734576728,0.317073171,alibaba,202308.0,0.5828941746,rllab,,,,2.072389540862201e-13,5.447718126232281e-05,2.0648445898617583e-05,0.00017844526966469292,0.002756979903483112,2.55776148539726e-05,0.006761382774956193,8.084536038902143e-06,0.060703209903676246,2.8970374438103938e-05,0.26812945456362597,1.0478568284646526e-05,0.7972876772870156,6.762185021938858e-06,0.9945193162187019,1.2910542539920757e-05,0.9999964404435496,2.121609450116277e-05,0.9999999999939073,2.685492175067883e-06,0.5716988647679745,0.41304087962388564,3.4956975311936636e-05
mistralai/Mistral-7B-v0.1,Mistral,7.3,,,0.641644838,0.599829352,0.833100976,0.786108919,0.421531711,0.370735406,0.781857102,0.274390244,mistral,202309.0,0.62590799,rllab,,,,3.2315686471456362e-15,9.075090506912716e-05,1.7398987144965445e-05,0.0002888653086728452,0.0009566574608201693,3.057828353893902e-05,0.002490303521944144,4.764571352698271e-06,0.02093977570153926,4.4778112366513145e-05,0.11502015785088827,1.2248682228687567e-05,0.5856359210355012,6.558516262286203e-06,0.9784077201988626,1.6181521633128222e-05,0.9999881605525385,3.9726019678835925e-05,0.9999999999760861,2.908050865272423e-06,0.6143198566022705,0.3703735171720914,5.3730043588750924e-05
mistralai/Mixtral-8x7B-v0.1,Mixtral,45.0,,,0.718783933,0.663822526,0.864568811,0.816890292,0.46805433,0.576194086,0.800190967,0.335365854,mistral,202312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-ai/Yi-6B,Yi,6.0,3.0,108.0,0.641070914,0.555460751,0.765684127,0.741910024,0.419616075,0.121304018,0.723879126,0.158536585,01-ai,202311.0,0.6344537815,bdsrc,,,,1.2723657690324989e-12,0.00010813995171051137,2.035305294576121e-05,0.0002082335631885211,0.0017298213596849228,3.861526380646099e-05,0.0064410537414003695,1.0824629862622882e-05,0.059190142551464146,1.9652875067327648e-05,0.3216139766726902,1.0799465016569425e-05,0.8572588752831571,8.517415248238442e-06,0.9951880029634774,2.434211107109651e-05,0.9999980655284224,3.905754138977343e-05,0.9999999999950695,1.933982812126926e-06,0.5596494722166899,0.42416503111498954,4.700446656321649e-05
01-ai/Yi-34B,Yi,34.0,3.0,612.0,0.763515673,0.645904437,0.856901016,0.830307814,0.562308393,0.506444276,0.795640491,0.268292683,01-ai,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google/gemma-7b,Gemma,7.0,6.0,252.0,0.660274573,0.610921502,0.824736108,0.784530387,0.449054884,0.527672479,0.783899856,0.335365854,google,202402.0,0.6509756445,bdsrc,,,,2.329922187758091e-15,7.52025820683001e-05,9.289760304459196e-06,0.00027755112414982726,0.0011971283479193496,2.200475617205718e-05,0.004041267443877064,7.155433871211649e-06,0.023252081898258024,7.022515695672446e-05,0.1259599862184718,1.3838035299247056e-05,0.6449983591394577,2.973148297763978e-06,0.963411760397083,1.612233985804174e-05,0.9991614852585015,1.9196645115460147e-05,0.9999999660214286,1.7810031111865987e-06,0.6081457876916949,0.3762301037473772,5.0602114315822075e-05
google/gemma-2b,Gemma,2.0,6.0,72.0,0.417731464,0.483788396,0.71768572,0.662983425,0.330844343,0.169067475,0.709318357,0.231707317,google,202402.0,0.4119071357,bdsrc,,,,1.3766230565920562e-14,4.887010844595512e-05,9.084822625758658e-05,0.00010573384640209414,0.0017393972710326461,8.6889356666828e-06,0.016374298300623164,3.279634687122671e-06,0.10789482171993346,2.00544695142867e-06,0.5222936734828244,2.422106392637231e-06,0.9503973529898715,2.5842098120205543e-06,0.9987631790285432,4.264606211215204e-05,0.9999997283594884,4.483175216420588e-05,0.9999999999997068,7.109142919047068e-07,0.5237004580760805,0.45977408956358656,2.617235862927223e-05
tiiuae/falcon-180B,Falcon,180.0,3.5,3780.0,0.695866104,0.691979522,0.88886676,0.868981847,0.451569509,0.459438969,0.844553352,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-40b,Falcon,40.0,1.0,240.0,0.569797005,0.619453925,0.852818164,0.812943962,0.417169225,0.214556482,0.784630576,,tiiuae,202309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon-7b,Falcon,7.0,1.5,63.0,0.277854702,0.478668942,0.781318462,0.723756906,0.342638255,0.046247157,0.717572363,,tiiuae,202309.0,0.2707591511,bdsrc,,,,9.87106563407607e-15,6.883350224436308e-05,2.9394654976749852e-05,0.0001683513014550886,0.002535029634204019,1.5105545604204205e-05,0.005071127026859099,4.895451326413543e-06,0.02994702357687633,1.0134890317112582e-05,0.2417951223801662,3.7361337954977653e-06,0.8254015176461746,7.2439956369831624e-06,0.9943365797915428,3.9353003744175814e-05,0.9999944104048645,2.6109356662159086e-05,0.9999999999956222,1.3927940416261525e-06,0.5734913363871739,0.4099319451260039,3.450987118216412e-05
tiiuae/falcon-rw-1b,Falcon,1.0,0.35,2.1,0.252803188,0.350682594,0.635630353,0.620363062,0.35955599,0.005307051,0.535498701,,tiiuae,202307.0,0.2507477567,bdsrc,,,,4.032138960482512e-13,2.831793947606108e-05,0.0002469388191010679,8.766125899555996e-05,0.005723676808495295,4.878109730437771e-06,0.04989925737056565,2.717410478663524e-06,0.30829414543582967,2.9766359476775506e-06,0.8284818756930731,1.0636642309773601e-06,0.9762087214470929,3.639670521014732e-06,0.9994553933927238,2.935563659734353e-05,0.9999995507753544,5.861188761395137e-05,0.9999999999998846,1.1700470587559827e-06,0.4666401115315674,0.5168583043344894,2.20352495893299e-05
microsoft/phi-2,Phi,2.7,1.4,22.68,0.579202667,0.610068259,0.749153555,0.73480663,0.442368784,0.549658832,0.526666391,0.493902439,miscrosoft,202306.0,0.5694345535,bdsrc,,,,5.480249681472424e-10,7.314557835672759e-05,0.00010676308085490084,0.0002942989778148527,0.0046302134627928156,6.128651617916633e-05,0.022451418327023975,4.545663247779642e-06,0.08901378897818414,4.8962251285674e-06,0.3659867323628676,3.0408022060131992e-06,0.800928432314656,2.644636511866321e-06,0.9772412622477707,5.12344084098712e-06,0.9967084657810926,0.0001067979289951113,0.9999999998075938,5.486420921145511e-06,0.559151563433579,0.42573036835364275,5.61164745677231e-05
microsoft/phi-1_5,Phi,1.3,0.15,1.17,0.438864678,0.529010239,0.637920733,0.722178374,0.408899386,0.124336619,0.511112784,0.341463415,miscrosoft,202306.0,0.4246546076,bdsrc,,,,6.042967531509549e-11,3.703623919429981e-05,0.005203253026244015,0.0001895608964444167,0.0267079200081742,5.631206023397674e-05,0.09234351480196337,6.231319363843502e-06,0.32903872581697985,4.540928310148916e-06,0.6711139244360123,5.705263238325389e-07,0.91307365831533,9.553658928194306e-07,0.9822574233144274,4.386365171167663e-06,0.9999618303390938,0.00016021376055983511,0.9999999996853092,9.101365124845038e-07,0.4821748655646286,0.5020023988775828,4.606312681374973e-05
EleutherAI/pythia-1b-deduped,Pythia,1.0,0.3,1.8,0.242710646,0.290955631,0.496514639,0.535911602,0.389393782,0.011372252,0.56099166,0.042682927,EleutherAI,202302.0,0.2493946731,bdsrc,,,,5.508808826834809e-13,1.4069832224362663e-05,0.000371897819094144,4.2249972352751615e-05,0.023675459763756634,1.1847664107641116e-06,0.23082857242346697,9.66140261541862e-07,0.7802271152154685,6.552050675027612e-07,0.9421716302312211,5.369364988126554e-07,0.9909515052200878,2.6836555077255387e-06,0.9991183418930853,1.1214877609379863e-05,0.9999999101488379,1.2894954448668307e-05,0.9999999999999858,2.960924001208216e-07,0.386476797450707,0.5967928736866807,8.673610218106366e-06
EleutherAI/pythia-410m-deduped,Pythia,0.41,0.3,0.738,0.259888196,0.248293515,0.412865963,0.543804262,0.409475786,0.0030326,0.536312165,0.012195122,EleutherAI,202302.0,0.2551630822,bdsrc,,,,1.494158742090073e-12,1.2396422052765874e-05,0.0007844389403882658,1.9379019075877422e-05,0.06842408225383823,1.2384515706643175e-06,0.5081619502943391,5.84571649023647e-07,0.8901026204787138,9.718950639223428e-07,0.9651940675466574,6.136825249051376e-07,0.9891433172602039,2.292184065145306e-06,0.9996114738411209,2.514212106598317e-05,0.9999999691943184,1.1526902670601412e-05,0.9999999999999586,2.4573639490835207e-07,0.34047002589125674,0.6422025204252918,7.437738270244053e-06
EleutherAI/pythia-6.9b-deduped,Pythia,6.9,0.3,12.42,0.264809441,0.412969283,0.670483967,0.640883978,0.351945849,0.016679303,0.652470454,0.085365854,EleutherAI,202302.0,0.2605754166,bdsrc,,,,6.554339074295765e-13,6.826859350430102e-05,7.696636261827319e-05,0.00017977999729290549,0.0016881175932863142,8.547985073612233e-06,0.015467804365089306,2.605008173711504e-06,0.16821254616389558,4.006663654549139e-06,0.7618046475352785,1.128413672108318e-06,0.9787951853725229,3.90807668036335e-06,0.9995054305267982,1.2451381561093637e-05,0.9999997490141547,5.2613401102667084e-05,0.9999999999989593,2.2082567360933937e-06,0.4914359689304919,0.4925732783576142,3.3545714347898886e-05
EleutherAI/pythia-2.8b-deduped,Pythia,2.8,0.3,5.04,0.267846374,0.362627986,0.60655248,0.602209945,0.355597823,0.008339651,0.639989047,0.048780488,EleutherAI,202302.0,0.2663438257,bdsrc,,,,7.449890928430228e-14,3.19498545583246e-05,9.644608813727908e-05,7.159920648578633e-05,0.006346302461396864,3.329588207692828e-06,0.045266188188909165,1.4588711263974558e-06,0.4134099547572404,4.567901055595002e-06,0.8918658637614401,6.44534825939734e-07,0.9855316500054848,5.161011331750436e-06,0.9996645362687097,2.468085662027433e-05,0.9999996723699186,1.9062902206414437e-05,0.999999999999758,2.2415472119455644e-06,0.44831706831308504,0.5342524144902842,1.6467025310984733e-05
EleutherAI/pythia-12b-deduped,Pythia,12.0,0.3,21.6,0.256306029,0.413822526,0.702648875,0.664561957,0.329988729,0.014404852,0.682420515,0.115853659,EleutherAI,202302.0,0.2617148554,bdsrc,,,,1.306546267890544e-13,4.326268859870405e-05,4.007610728256942e-05,0.00028581575259639983,0.002006380774042979,7.966455672862849e-06,0.018487610512641462,3.0883952292311916e-06,0.09368550401161545,5.144301183874643e-06,0.6331052416083335,2.1316393481490385e-06,0.9599573098227336,3.2532848598570064e-06,0.9983940674699219,2.199363446553853e-05,0.999998900729074,2.3329175910390648e-05,0.999999999999152,4.452809156938676e-06,0.5116510655247959,0.4705827003488431,4.003679413268025e-05
EleutherAI/pythia-70m-deduped,Pythia,0.07,0.3,0.126,0.25260507,0.210750853,0.271659032,0.496448303,0.475143855,0.0,0.510099914,0.0,EleutherAI,202302.0,0.2573707449,bdsrc,,,,1.0948535348813431e-11,3.1121691435711636e-06,0.008615530031798555,2.200410238236447e-06,0.5057960616280662,4.274439358968e-08,0.8483054618429284,6.963059190674517e-07,0.9233769444472598,7.69348068995575e-06,0.9489528837618137,2.4876433222905407e-06,0.9721566297894022,1.720769060838799e-07,0.997976948207789,1.9621761311621682e-06,0.9999992470187975,2.6818427001270306e-06,0.9999999999999635,4.5234824947646985e-07,0.2669786895040829,0.7205660030382601,2.1505027199038246e-06
EleutherAI/pythia-1.4b-deduped,Pythia,1.4,0.3,2.52,0.255554967,0.326791809,0.549591715,0.573007103,0.386584645,0.008339651,0.594062854,0.042682927,EleutherAI,202302.0,0.2502492522,bdsrc,,,,6.673757049717841e-13,3.000220120135276e-05,0.00041652517736387527,8.237757779128164e-05,0.010472123518733568,1.8563054129643778e-06,0.1264979570517032,1.0142927530588892e-06,0.6226278920353553,1.205372349102379e-06,0.9310368498665316,5.537867791572218e-07,0.9889846202550012,1.9219858644137933e-06,0.9994394435840452,1.4670909486402014e-05,0.9999997239591519,2.7924595445105212e-05,0.9999999999997631,7.340300580516881e-07,0.41525592511451903,0.5679959832585301,1.622306719496715e-05
EleutherAI/pythia-160m-deduped,Pythia,0.16,0.3,0.288,0.24860575,0.240614334,0.313881697,0.513812155,0.443404464,0.00227445,0.523599803,0.0,EleutherAI,202302.0,0.2527417747,bdsrc,,,,2.7969041224555325e-12,6.256839526279838e-06,0.0017699973794971322,1.8876897479835122e-05,0.2778680752928789,9.16654117138638e-07,0.8058169002141364,6.020369021904617e-07,0.9315968629318798,4.139021509843629e-06,0.9625113223414393,2.6681053771531743e-06,0.9843268072887439,7.470369069856712e-07,0.9989180707684644,1.3951329060294086e-05,0.9999999257662416,1.5310410158851426e-05,0.9999999999998358,1.2688836386070807e-07,0.29028082055367455,0.6963344742777124,6.358680162309902e-06
bigscience/bloom-560m,BLOOM,0.56,0.341,1.14576,0.242154121,0.247440273,0.371539534,0.519337017,0.424442817,0.0030326,0.578551515,0.006097561,bigscience(huggingface),202207.0,0.2444096283,rllab,,,,2.178292123844766e-12,7.535449755958583e-06,0.000861951539066284,1.6660189395592386e-05,0.18094757973530495,4.4773588354597886e-07,0.6974869230451227,3.6626585649959354e-07,0.9018806763142859,1.1217512096727694e-06,0.941100770062982,2.562592212783807e-06,0.9786078926683766,1.2285985524347227e-06,0.9990079148558554,1.2771880301194968e-05,0.999999799155476,1.5368202544613056e-05,0.9999999999995052,7.671725198935126e-08,0.31537542322246565,0.6700453059235206,5.812899717646269e-06
bigscience/bloom-1b1,BLOOM,1.1,0.341,2.2506,0.267021483,0.283276451,0.427803226,0.55011839,0.41797167,0.00227445,0.609512962,0.0,bigscience(huggingface),202207.0,0.2658453212,rllab,,,,1.2410320334026297e-12,6.002938237906687e-06,0.0003736624113709084,2.406045234560307e-05,0.07679255627801151,8.570854403525737e-07,0.5054581965022347,6.042211978295302e-07,0.872375944111728,3.1892276787448343e-06,0.9465925532253071,8.931130482410181e-07,0.9847650648129224,6.404414651007605e-07,0.9988165469438557,5.63785656790959e-06,0.9999998386547723,1.9673763123289633e-05,0.9999999999999486,5.567871942133991e-07,0.3451503684524995,0.6385767214038323,6.210724542846116e-06
bigscience/bloom-3b,BLOOM,3.0,0.341,6.138,0.265925092,0.357508532,0.543716391,0.576164167,0.40572463,0.015163002,0.664767416,0.018292683,bigscience(huggingface),202207.0,0.2593647629,rllab,,,,4.719900540964137e-13,1.252020030470021e-05,0.00017821750041445826,5.374864148272088e-05,0.019296762840216693,1.8962145644241925e-06,0.1624002448484343,9.702033723764674e-07,0.6450568729463106,2.0363999152759908e-06,0.896666641813094,9.944307828512163e-07,0.9770923716034065,2.60773763315363e-06,0.9995920803116269,1.4768359374394831e-05,0.9999998525823215,3.693250063543978e-05,0.9999999999987481,2.482582587053682e-07,0.4138617805218084,0.5700785932578954,1.2669998283958607e-05
bigscience/bloom-7b1,BLOOM,7.1,0.341,14.5266,0.262462224,0.411262799,0.619996017,0.6543015,0.388978422,0.013646702,0.697719119,0.048780488,bigscience(huggingface),202207.0,0.2629967241,rllab,,,,1.0147155397124846e-12,3.9235606849814316e-05,0.00013381582924821233,7.789768208022232e-05,0.011310970643157716,4.063025601782699e-06,0.07231610433200376,1.1841494236087004e-06,0.3804796680121984,2.463489175224431e-06,0.7912836073650981,1.4867834541272176e-06,0.9717594095522937,1.441452975911748e-06,0.9995276119969432,1.8541113633206497e-05,0.9999997525508559,6.216920573161587e-05,0.9999999999997168,2.0275561356622955e-07,0.46046604262099183,0.5227144656155824,2.0864635714202768e-05
bigscience/bloom,BLOOM,176.0,0.366,386.496,0.308540091,0.504266212,0.764090819,0.720599842,0.397596228,0.06899166,0.735544419,0.12195122,bigscience(huggingface),202207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EleutherAI/gpt-neox-20b,GPT-Neo/J,20.0,0.472,56.64,0.250025953,0.457337884,0.734515037,0.689029203,0.31613146,0.054586808,0.716280975,0.12804878,EleutherAI,202103.0,0.2487537388,bdsrc,,,,2.6467102016618896e-14,5.6056188726704e-05,4.077254196554843e-05,0.0001280417359243074,0.0022626352818781933,6.872457057089292e-06,0.010771210518874485,4.3078257128931596e-06,0.061088862416033216,8.644667230100774e-06,0.49179380761669145,2.9897476041727865e-06,0.9407613412672107,3.111098383561615e-06,0.9989860232184876,2.8265847977863588e-05,0.9999994863551622,2.5760256483906234e-05,0.9999999999982421,6.5943158632912414e-06,0.5333598884684326,0.45058634182770796,2.706054137729922e-05
EleutherAI/gpt-neo-2.7B,GPT-Neo/J,2.7,0.42,6.804,0.264539788,0.333617747,0.562437761,0.600631413,0.397779599,0.012888552,0.573989469,0.067073171,EleutherAI,202103.0,0.2656316764,bdsrc,,,,1.5472024302839342e-14,4.3192013178556746e-05,0.0003844713519021436,0.00010160943729591879,0.012555694308967484,3.6234089054839293e-06,0.09492955453583538,6.383119296124672e-07,0.571102592916901,2.107044363506734e-06,0.9104387141029384,7.224387073876052e-07,0.988423160153162,4.739084797125236e-06,0.99954926081471,3.114416283817257e-05,0.999999921735329,8.247825206223818e-05,0.9999999999995972,5.332570849274239e-07,0.42640908185620396,0.5577837090213073,2.7073610944934288e-05
EleutherAI/gpt-neo-1.3B,GPT-Neo/J,1.3,0.38,2.964,0.248216555,0.312286689,0.484664409,0.569060773,0.39629306,0.004548901,0.561091098,0.036585366,EleutherAI,202103.0,0.2445520581,bdsrc,,,,2.5801793534663653e-13,3.029322628555898e-05,0.0004644442037654557,7.839670262189091e-05,0.02036474276489888,2.8679185462319047e-06,0.2438680933186601,1.72043128422287e-06,0.7893969375387954,1.3595600827363475e-06,0.9529942383229707,5.503141319213134e-07,0.9890026911210232,3.9983068039105635e-06,0.9997103266390407,6.023143703549769e-05,0.9999998501723797,3.0124868599638922e-05,0.9999999999999848,3.9118213910662955e-07,0.3846843258315077,0.5996389092128706,2.0989387976803488e-05
